;Company;Symbol
1466;Innovative Industrial Properties;IIPR
1467;Imax Corp;IMAX
1468;Cohen & Steers Global Income Builder;INB
1469;Brookfield Global Listed Infra;INF
1470;Infosys Ltd;INFY
1471;VOYA Group N.V.;ING
1472;Ingredion Inc;INGR
1473;Summit Hotel Properties;INN
1474;Summit Hotel Properties Inc;INN-C
1475;Summit Hotel Properties Inc;INN-D
1476;Summit Hotel Properties Inc Cum Red Pfd Ser E;INN-E
1477;Insight Select Income Fund;INSI
1478;Instructure Inc;INST
1479;International Seaways Inc;INSW
1480;World Fuel Services Corp;INT
1481;Invitation Homes Inc;INVH
1482;Interxion Holding N.V.;INXN
1483;ION Geophysical Corp;IO
1484;International Paper Company;IP
1485;Interpublic Group of Companies;IPG
1486;Inphi Corp;IPHI
1487;Intrepid Potash Inc;IPI
1488;Interstate Power and Light Co;IPL-D
1489;Social Capital Hedosophia Holdings Corp;IPO.U
1490;Social Capital Hedosophia Warrant;IPO.W
1491;Social Capital Hedosophia Holdings Corp;IPOA
1492;Invesco Quality Muni Income Trust;IQI
1493;Iqvia Holdings Inc;IQV
1494;Ingersoll-Rand Plc [Ireland];IR
1495;Investors Real Estate Trust Pfd Ser C;IRE-C
1496;Investors Real Estate Trust;IRET
1497;Irish Investment Fund;IRL
1498;Iron Mountain Inc;IRM
1499;VOYA Risk Managed Natural Resources Fund;IRR
1500;Irsa Inversiones Y Representaciones S.A.;IRS
1501;Independence Realty Trust Inc;IRT
1502;Prudential Short Duration High;ISD
1503;VOYA Group N.V.;ISF
1504;VOYA Group N.V.;ISG
1505;Gartner Inc;IT
1506;Itau Corpbanca;ITCB
1507;Investment Technology Group;ITG
1508;Integer Holdings Corp;ITGR
1509;ITT Industries;ITT
1510;Itau Unibanco Banco Holding S.A.;ITUB
1511;Illinois Tool Works Inc;ITW
1512;Invacare Corp;IVC
1513;Ivy High Income Opportunities;IVH
1514;Invesco Mortgage Capital Inc;IVR
1515;Invesco Mortgage Capital Inc;IVR-A
1516;Invesco Mortgage Capital Inc;IVR-B
1517;Invesco Mortgage Capital Inc Pfd Fxd/Fltg Ser C;IVR-C
1518;Invesco Plc;IVZ
1519;Orix Corp ADR;IX
1520;Jagged Peak Energy Inc;JAG
1521;J. Alexander's Holdings Inc C;JAX
1522;Jbg Smith Properties;JBGS
1523;Lehman Abs Corp;JBK
1524;Jabil Circuit;JBL
1525;Select Asset Inc;JBN
1526;Select Asset Inc;JBR
1527;John Bean Technologies Corp;JBT
1528;Jernigan Capital Inc Pfd Ser B;JCA-B
1529;Jernigan Capital Inc;JCAP
1530;Nuveen Core Equity Alpha Fund;JCE
1531;Johnson Controls Intl;JCI
1532;Nuveen Credit Opportunities 2022 Target Term Fun;JCO
1533;J.C. Penney Company Inc;JCP
1534;Nuveen Diversified Dividend and;JDD
1535;Just Energy Group Inc;JE
1536;Just Energy Group Inc;JE-A
1537;Jacobs Engineering Group Inc;JEC
1538;Jeld-Wen Holding Inc;JELD
1539;Nuveen Emerging Markets Debt 2022 Target Term Fu;JEMD
1540;Japan Equity Fund;JEQ
1541;Nuveen Floating Rate;JFR
1542;Nuveen Global High Income Fund;JGH
1543;Nuveen High Income December;JHA
1544;Nuveen High Income November 2021 Target Term Fun;JHB
1545;Nuveen High Income December 2019 Target Term Fun;JHD
1546;Janus Henderson Group Plc.;JHG
1547;John Hancock Investors Trust;JHI
1548;John Hancock Income Securities Trust;JHS
1549;James Hardie Industries Se;JHX
1550;Nuveen High Income 2020 Target;JHY
1551;J. Jill Inc;JILL
1552;Jinkosolar Holding Company Ltd;JKS
1553;Jones Lang Lasalle Inc;JLL
1554;Nuveen Mortgage Opportunity Term Fund;JLS
1555;Jumei International Holding Ltd;JMEI
1556;Nuveen Energy MLP Total Return Fund;JMF
1557;Nuveen All Cap Energy MLP Oppo;JMLP
1558;Nuveen Multi-Market Income Fund Inc;JMM
1559;JMP Group Inc;JMP
1560;JMP Group Inc;JMPB
1561;JMP Group Llc 7.25% Senior Notes Due 2027;JMPD
1562;Nuven Mortgage Opportunity Term Fund 2;JMT
1563;Johnson & Johnson;JNJ
1564;Juniper Networks;JNPR
1565;St. Joe Company;JOE
1566;Japan Smaller Capitalization Fund Inc;JOF
1567;Jones Energy Inc;JONE
1568;Jupai Holdings Ltd;JP
1569;Nuveen Preferred and Convertible;JPC
1570;Nuveen Preferred and Income Term Fund;JPI
1571;JP Morgan Chase & Co;JPM
1572;JP Morgan Chase & Co;JPM-A
1573;Jpmorgan Chase & Co. 6.70%;JPM-B
1574;Jpmorgan Chase & Co;JPM-E
1575;J P Morgan Chase & Co Depositar;JPM-F
1576;J P Morgan Chase & Co Depositar;JPM-G
1577;Jpmorgan Chase & Co;JPM-H
1578;JP Morgan Chase & Co;JPM.W
1579;Nuveen Quality Preferred 2;JPS
1580;Nuveen Preferred and Income 2022 Term Fund;JPT
1581;Nuveen Preferred and Convertible 2;JQC
1582;Nuveen Real Asset Income and Gr;JRI
1583;Nuveen Floating Rate Income Opportuntiy;JRO
1584;Nuveen Real Estate Fund;JRS
1585;Nuveen Short Duration Credit O;JSD
1586;Jianpu Technology Inc;JT
1587;Nuveen Tax-Advantaged Total Return;JTA
1588;Nuveen Tax-Advantaged Dividend Growth;JTD
1589;John Wiley Sons Cl A;JW.A
1590;John Wiley Sons Cl B;JW.B
1591;Nordstrom;JWN
1592;Kellogg Company;K
1593;Kadant Inc;KAI
1594;Kaman Corp;KAMN
1595;Kcap Financial Inc;KAP
1596;Kar Auction Services Inc;KAR
1597;KB Financial Group Inc;KB
1598;KB Home;KBH
1599;KBR Inc;KBR
1600;Kadmon Holdings Llc;KDMN
1601;Kayne Anderson Energy Development Company;KED
1602;Key Energy Services Inc;KEG
1603;Kemet Corp;KEM
1604;Kenon Holdings Ltd Ordinary Sh;KEN
1605;Korea Electric Power Corp;KEP
1606;Kirby Corp;KEX
1607;Keycorp;KEY
1608;Keycorp Pref Share;KEY-I
1609;Keysight Technologies Inc Comm;KEYS
1610;Korea Fund;KF
1611;Kingsway Financial Services;KFS
1612;Korn/Ferry International;KFY
1613;Kinross Gold Corp;KGC
1614;Kimco Realty Corp;KIM
1615;Kimco Realty Corporation Deposi;KIM-I
1616;Kimco Realty Corporation Class;KIM-J
1617;Kimco Realty Corporation Class;KIM-K
1618;Kimco Realty Corp Dep Shs Repstg 1/1000Th Pfd Cl;KIM-L
1619;Kimco Realty Corp Dep Shs Repstg 1/1000 Shs Cl M;KIM-M
1620;KKR Income Opportunities Fund;KIO
1621;KKR & Co. LP;KKR
1622;KKR & Co. LP Prf;KKR-A
1623;KKR & Co. LP;KKR-B
1624;Kirkland Lake Gold Ltd;KL
1625;Kimberly-Clark Corp;KMB
1626;Kayne Anderson Midstream Energy Fund;KMF
1627;KMG Chemicals;KMG
1628;Kinder Morgan;KMI
1629;Kinder Morgan Inc;KMI-A
1630;Scudder Multi-Market Income Trust;KMM
1631;Kemper Corporation 7.375% Subor;KMPA
1632;Kemper Corp;KMPR
1633;Kennametal Inc;KMT
1634;Carmax Inc;KMX
1635;Knowles Corp;KN
1636;Kindred Healthcare;KND
1637;Knoll Inc;KNL
1638;Knot Offshore Partners LP;KNOP
1639;Knight-Swift Transporation Inc;KNX
1640;Coca-Cola Company;KO
1641;Eastman Kodak Co. WT;KOD.W
1642;Eastman Kodak Co. WT X;KOD.X
1643;Eastman Kodak;KODK
1644;Coca Cola Femsa S.A.B. De C.V.;KOF
1645;Koppers Holdings Inc;KOP
1646;Michael Kors Holdings Ltd;KORS
1647;Kosmos Energy Ltd;KOS
1648;Kroger Company;KR
1649;Kraton Performance Polymers Inc;KRA
1650;Kilroy Realty Corp;KRC
1651;KKR Real Estate Finance Trust Inc;KREF
1652;Kite Realty Group Trust;KRG
1653;Kronos Worldwide Inc;KRO
1654;Kimbell Royalty Partners;KRP
1655;Kapstone Paper and Packaging Corp;KS
1656;Scudder Strategic Municiple Income Trust;KSM
1657;Kohl's Corp;KSS
1658;Scudder Strategic Income Trust;KST
1659;Kansas City Southern;KSU
1660;Kansas Cty Sthn 4%;KSU.P
1661;Korea Telecom Corp;KT
1662;Scudder Municiple Income Trust;KTF
1663;Lehman Abs Corp;KTH
1664;Lehman Abs Corp;KTN
1665;Lehman Abs Corp;KTP
1666;Kennedy-Wilson Holdings Inc;KW
1667;Quaker Chemical Corp;KWR
1668;Kayne Anderson Energy Total Return Fund;KYE
1669;Kayne Anderson MLP Investment Company;KYN
1670;Kayne Anderson MLP Investment;KYN-F
1671;Kyocera Corp;KYO
1672;Loews Corp;L
1673;Lithium Americas Corp;LAC
1674;Lithia Motors;LAD
1675;Ladder Capital Corp;LADR
1676;Lazard Ltd;LAZ
1677;L Brands Inc;LB
1678;Liberty Oilfield Services Inc.;LBRT
1679;Lendingclub Corp;LC
1680;Lannett Co Inc;LCI
1681;Lci Industries;LCII
1682;Advent/Claymore Enhanced Growth &;LCM
1683;Latin American Discovery Fund;LDF
1684;Lydall Inc;LDL
1685;Leidos Holdings Inc;LDOS
1686;Cohen & Steers Ltd Duration Prfd Income Fund;LDP
1687;Lear Corp;LEA
1688;Lee Enterprises Inc;LEE
1689;Leggett & Platt Inc;LEG
1690;Leju Holdings Ltd;LEJU
1691;Lennar Corp;LEN
1692;Lennar Corp;LEN.B
1693;Dreyfus Strategic Municipals;LEO
1694;China Life Insurance Company Ltd;LFC
1695;Leaf Group Ltd;LFGR
1696;Legacy Acquisition Corp;LGC
1697;Legacy Acquisition Corp Units;LGC.U
1698;Legacy Acquisition Corp. WT;LGC.W
1699;Lions Gate Entertainment Corp Cl A;LGF.A
1700;Lions Gate Entertainment Corp Cl B;LGF.B
1701;Lazard Global Total Return and;LGI
1702;Laboratory Corporation of America Holdings;LH
1703;Leo Holdings Corp. Units Each Consisting of One;LHC.U
1704;Lasalle Hotel Properties;LHO
1705;Lasalle Hotel Properties;LHO-I
1706;Lasalle Hotel Properties;LHO-J
1707;Lennox International;LII
1708;Lightinthebox Holding Co. Ltd;LITB
1709;Link Motion Inc.;LKM
1710;Lsc Communications Inc;LKSD
1711;Lumber Liquidators Holdings Inc;LL
1712;L-3 Communications Holdings;LLL
1713;Eli Lilly and Company;LLY
1714;Legg Mason Inc;LM
1715;Legg Mason Inc;LMHA
1716;Legg Mason Inc;LMHB
1717;Lockheed Martin Corp;LMT
1718;Line Corp;LN
1719;Lincoln National Corp;LNC
1720;Lincoln National Corp;LNC.W
1721;Brasilagro Brazi ADR;LND
1722;Lindsay Corp;LNN
1723;Alliant Energy Corp;LNT
1724;Loma Negra Comp Indu Argentina Sociedad ADR;LOMA
1725;Lazard World Dividend &;LOR
1726;Lowe's Companies;LOW
1727;Dorian Lpg Ltd;LPG
1728;Laredo Petroleum Holdings Inc;LPI
1729;Lg Display Co. Ltd;LPL
1730;Liberty Property Trust;LPT
1731;Louisiana-Pacific Corp;LPX
1732;La Quinta Holdings Inc;LQ
1733;K12 Inc;LRN
1734;Life Storage;LSI
1735;Ltc Properties;LTC
1736;Latam Airlines Group S.A.;LTM
1737;Union Acquisition Corp;LTN.U
1738;Luby's Inc;LUB
1739;Leucadia National Corp;LUK
1740;Southwest Airlines Company;LUV
1741;Las Vegas Sands;LVS
1742;Lamb Weston Holdings Inc;LW
1743;Luxfer Holdings Plc;LXFR
1744;Luxoft Holding Inc;LXFT
1745;Lexington Realty Trust;LXP
1746;Lexington Realty Tru;LXP-C
1747;Lsb Industries Inc;LXU
1748;Lyondellbasell Industries Nv;LYB
1749;Lloyds Banking Group Plc;LYG
1750;Live Nation Entertainment;LYV
1751;La-Z-Boy Inc;LZB
1752;Macy's Inc;M
1753;Mastercard Inc;MA
1754;Mid-America Apartment Communities;MAA
1755;Mid-America Apt Communities Inc;MAA-I
1756;Macerich Company;MAC
1757;Main Street Capital Corp;MAIN
1758;Manpower Inc;MAN
1759;Manchester United Ltd;MANU
1760;Masco Corp;MAS
1761;Matson Inc;MATX
1762;Pioneer Muni High Income Advantage Trust;MAV
1763;Maxar Technologies Ltd;MAXR
1764;MBIA Inc;MBI
1765;Mobile Telesystems;MBT
1766;Moelis;MC
1767;Blackrock Muniyield California Insured Fund;MCA
1768;Metropolitan Bank Holding Corp;MCB
1769;Medley Capital Corp;MCC
1770;McDonald's Corp;MCD
1771;Massmutual Corporate Investors;MCI
1772;Mckesson Corp;MCK
1773;Madison/Claymore Covered Call & Equity Strategy;MCN
1774;Moody's Corp;MCO
1775;MFS Charter Income Trust;MCR
1776;Milacron Holdings Corp;MCRN
1777;Marcus Corp;MCS
1778;Medley Capital Corp;MCV
1779;Medley Capital Corp;MCX
1780;Mercury General Corp;MCY
1781;Mednax Inc;MD
1782;M.D.C. Holdings;MDC
1783;Medley Llc 7.25% Notes Due 2024;MDLQ
1784;Medley Llc;MDLX
1785;Medley Management Inc;MDLY
1786;Meredith Corp;MDP
1787;McDermott International;MDR
1788;Medtronic Inc;MDT
1789;Mdu Res Group Inc;MDU
1790;Medifast Inc;MED
1791;Methode Electronics;MEI
1792;Blackrock Munienhanced Fund;MEN
1793;ML 6.45% Trust Pfd;MER-K
1794;ML Cap TR III 7.375%;MER-P
1795;Metlife Inc;MET
1796;Metlife Pfd A Fltg;MET-A
1797;MFA Financial Inc;MFA
1798;MFA Financial Inc;MFA-B
1799;Manulife Financial Corp;MFC
1800;Mfc Industrial Ltd;MFCB
1801;Macquarie/First Trust Global;MFD
1802;Mizuho Financial Group;MFG
1803;Micro Focus Intl Plc;MFGP
1804;Blackrock Muniholdings Investment Quality Fund;MFL
1805;MFS Muni Income Trust;MFM
1806;MFA Financial Inc;MFO
1807;Blackrock Muniyield Investment Qualityfund;MFT
1808;MFS Special Value Trust;MFV
1809;Mistras Group Inc;MG
1810;Magna International;MGA
1811;MFS Government Markets Income Trust;MGF
1812;MGM Resorts International;MGM
1813;MGM Growth Properties Llc;MGP
1814;Macquarie Global Infrastructure Total Return Fun;MGU
1815;Maiden Holdings Ltd 8.25%;MH-A
1816;Maiden Holdings North America;MH-C
1817;Maiden Holdings Ltd Pref Ser D;MH-D
1818;Blackrock Muniholdings Fund;MHD
1819;Western Asset Muni High;MHF
1820;Pioneer Muni High Income Trust;MHI
1821;Mohawk Industries;MHK
1822;Maiden Holdings Ltd 6.625% No;MHLA
1823;Blackrock Muniholdings New York Quality Fund;MHN
1824;Maiden Holdings North America;MHNC
1825;M/I Homes;MHO
1826;Macquarie Infrastructure Company Trust;MIC
1827;Cohen & Steers MLP Income and;MIE
1828;MFS Intermediate Income Trust;MIN
1829;Ag Mortgage Investment Trust;MIT-A
1830;Ag Mortgage Investment Trust I;MIT-B
1831;Ag Mortgage Investment Trust;MITT
1832;Mix Telematics Ltd;MIXT
1833;Blackrock Muniyield Michigan Quality Fund;MIY
1834;Mccormick & Company Inc;MKC
1835;Mccormick & Company Inc;MKC.V
1836;Markel Corp;MKL
1837;Mueller Industries;MLI
1838;Martin Marietta Materials;MLM
1839;Maui Land & Pineapple Company;MLP
1840;Miller Industries;MLR
1841;Marsh & Mclennan Companies;MMC
1842;Mainstay Defined Muni Opp Fund;MMD
1843;Marcus & Millichap;MMI
1844;3M Company;MMM
1845;Magellan Midstream Partners LP;MMP
1846;Maximus Inc;MMS
1847;MFS Multimarket Income Trust;MMT
1848;Western Asset Managed Municipals Fund;MMU
1849;Manning & Napier Inc;MN
1850;Blackrock Muni New York Intermediate Duration Fu;MNE
1851;Mallinckrodt Plc Ordinary Share;MNK
1852;Western Asset Muni Partners Fund;MNP
1853;Monmouth Real Estate Investment Corp;MNR
1854;Monmouth Real Estate Investment Group;MNR-C
1855;Altria Group;MO
1856;Modine Manufacturing Company;MOD
1857;Model N Inc;MODN
1858;Moog Inc;MOG.A
1859;Moog Inc;MOG.B
1860;Molina Healthcare Inc;MOH
1861;Monsanto Company;MON
1862;Mosaic Company;MOS
1863;Mosaic Acquisition Corp.;MOS.U
1864;Mosaic Acquisition Corp. WT;MOS.W
1865;Mosaic Acquisition Corp;MOSC
1866;Movado Group Inc;MOV
1867;Mississippi Pr 5.25;MP-D
1868;Blackrock Muniyield Pennsylvania Quality Fund;MPA
1869;Marathon Petroleum Corp;MPC
1870;Mplx LP;MPLX
1871;Midstates Petroleum Company Inc;MPO
1872;Massmutual Participation Investors;MPV
1873;Medical Properties Trust;MPW
1874;Marine Products Corp;MPX
1875;Blackrock Muniyield Quality Fund II;MQT
1876;Blackrock Muniyield Quality Fund;MQY
1877;Mrc Global Inc;MRC
1878;Marin Sotfware Incorporated;MRIN
1879;Merck & Company;MRK
1880;Marathon Oil Corp;MRO
1881;Medequities Realty Trust Inc;MRT
1882;Morgan Stanley;MS
1883;Morgan Stanley Prfd 'A';MS-A
1884;Morgan Stanley;MS-E
1885;Morgan Stanley;MS-F
1886;Morgan Stanley 6.625%;MS-G
1887;Morgan Stanley;MS-I
1888;Morgan Stanley Dep Shs Repstg 1/1000Th Sh Non-Cu;MS-K
1889;Msa Safety Inc;MSA
1890;Mesabi Trust;MSB
1891;Main Street Capital Corporatio;MSCA
1892;MSCI Inc;MSCI
1893;Morgan Stanley Emerging Markets Debt;MSD
1894;Morgan Stanley Emerging Markets Fund Inc;MSF
1895;The Madison Square Garden Comp;MSG
1896;Msg Networks Inc;MSGN
1897;Motorola Solutions;MSI
1898;Midsouth Bancorp;MSL
1899;Msc Industrial Direct Company;MSM
1900;Madison Strategic Sector Premium Fund;MSP
1901;Arcelormittal;MT
1902;M&T Bank Corp;MTB
1903;M&T Bank Corporation Fixed Rate;MTB-C
1904;M&T Bank Corporation Fixed Rate;MTB.P
1905;M&T Bank Corporation Warrants;MTB.W
1906;Mettler-Toledo International;MTD
1907;Matador Resources Company;MTDR
1908;Mgic Investment Corp;MTG
1909;Meritage Corp;MTH
1910;Mechel Oao;MTL
1911;Mechel Steel Group Oao American;MTL.P
1912;Vail Resorts;MTN
1913;Meritor Inc.;MTOR
1914;Mesa Royalty Trust;MTR
1915;Materion Corp;MTRN
1916;Western Asset Muni Defined Opportunity Trust Inc;MTT
1917;Mitsubishi Ufj Financial Group Inc;MTU
1918;Manitowoc Company;MTW
1919;Minerals Technologies Inc;MTX
1920;Mastec Inc;MTZ
1921;Blackrock Muniassets Fund;MUA
1922;Blackrock Muniholdings California Quality Fund;MUC
1923;Blackrock Muniholdings Quality Fund II;MUE
1924;Blackrock Muniholdings Fund II;MUH
1925;Blackrock Muni Intermediate Duration Fund Inc;MUI
1926;Blackrock Muniholdings New Jersey Insured Fund;MUJ
1927;Mulesoft Inc Class A;MULE
1928;Murphy Oil Corp;MUR
1929;Blackrock Muniholdings Quality Fund;MUS
1930;Murphy USA Inc;MUSA
1931;Mcewen Mining Inc;MUX
1932;MVC Capital;MVC
1933;MVC Capital Inc 6.25% Senior Notes Due 2022;MVCD
1934;Mv Oil Trust;MVO
1935;Blackrock Munivest Fund II;MVT
1936;Mueller Water Products;MWA
1937;Magnachip Semiconductor Corp;MX
1938;Mexico Equity and;MXE
1939;Mexico Fund;MXF
1940;Maxlinear Inc;MXL
1941;Blackrock Muniyield California Fund;MYC
1942;Blackrock Muniyield Fund;MYD
1943;Myers Industries;MYE
1944;Blackrock Muniyield Investment Fund;MYF
1945;Blackrock Muniyield Quality Fund III;MYI
1946;Blackrock Muniyield New Jersey Fund;MYJ
1947;Blackrock Muniyield New York Quality Fund;MYN
1948;Myovant Sciences Ltd;MYOV
1949;Managed Duration Investment Grade Fund;MZF
1950;Nuveen California Divadv Fund;NAC
1951;Nuveen Divadv Fund;NAD
1952;Nuveen New York Divadv Fund;NAN
1953;Nordic American Offshore Ltd;NAO
1954;Navios Maritime Midstream Partn;NAP
1955;Nordic American Tanker Shipping Ltd;NAT
1956;Navistar International Corp;NAV
1957;Navistar Intl Pfd D;NAV-D
1958;Nuveen Arizona Premium Fund;NAZ
1959;Nuveen Build America Bond Fund;NBB
1960;Nuveen Build America Bond Opportunity Fund;NBD
1961;National Bank Holdings Corp;NBHC
1962;Noble Energy Inc;NBL
1963;Noble Midstream Partners LP;NBLX
1964;Nabors Industries;NBR
1965;Nacco Industries;NC
1966;Nuveen California Muni Value Fund;NCA
1967;Nuveen California Muni Value Fund 2;NCB
1968;Navigant Consulting;NCI
1969;Norwegian Cruise Ord;NCLH
1970;NCR Corp;NCR
1971;NCI Building Systems;NCS
1972;Agic Convertible &;NCV
1973;Agic Convertible & II;NCZ
1974;Tortoise Energy Independence F;NDP
1975;Enduro Royalty Trust;NDRO
1976;Noble Corp;NE
1977;Nuveen Insured Tax-Free Advantage Fund;NEA
1978;Nextera Energy;NEE
1979;Nextera Energy Capital Holding;NEE-I
1980;Nextera Energy Capital Holding;NEE-J
1981;Nextera Energy Inc Series K J;NEE-K
1982;Nextera Energy Inc Corporate;NEE-Q
1983;Nextera Energy Inc;NEE-R
1984;Newmont Mining Corp;NEM
1985;Nextera Energy Partners LP;NEP
1986;Netshoes [Cayman] Ltd;NETS
1987;Newmarket Corp;NEU
1988;Nuveen Enhanced Muni Value Fund;NEV
1989;New Media Investment Group Inc;NEWM
1990;New Relic Inc;NEWR
1991;Nexa Resources S.A.;NEXA
1992;National Fuel Gas Company;NFG
1993;Nfj Dividend Interest & Premium Strategy Fund;NFJ
1994;Newfield Exploration Company;NFX
1995;National Grid Transco Plc;NGG
1996;Ngl Energy Partners LP;NGL
1997;Targa Resources 9.00% Series A Perp;NGL-A
1998;Ngl Energy Partners LP;NGL-B
1999;Natural Gas Services Group;NGS
2000;Natural Grocers By Vitamin Cottage Inc;NGVC
2001;Ingevity Corp;NGVT
2002;Nuveen Municipal;NHA
2003;Nexpoint Credit Strategies Fund;NHF
2004;National Health Investors;NHI
2005;NiSource Inc;NI
2006;Nuveen Intermediate Duration M;NID
2007;Agic Equity & Convertible;NIE
2008;Nuveen Maturities Fund;NIM
2009;Nine Energy Service Inc;NINE
2010;Nuveen Intermediate Duration Q;NIQ
2011;Newjersey Resources Corp;NJR
2012;Nuveen New Jersey Muni Value Fund;NJV
2013;Nike Inc;NKE
2014;Nuveen Georgia Divadv Fund 2;NKG
2015;Nuveen Insured California Tax-Free;NKX
2016;NL Industries;NL
2017;Nautilus Group;NLS
2018;Nielsen Holdings Plc;NLSN
2019;Annaly Capital Management Inc;NLY
2020;Annaly Capital Management Inc;NLY-C
2021;Annaly Capital Management Inc;NLY-D
2022;Annaly Capital Management Inc Pfd;NLY-F
2023;Annaly Capital Management Inc Pfd;NLY-G
2024;Navios Maritime Holdings Inc;NM
2025;Navios Maritime;NM-G
2026;Navios Maritime Holdngs Inc;NM-H
2027;New Mountain Finance Corporati;NMFC
2028;Nuveen Muni;NMI
2029;Niagara Mohawk Holdings Inc P;NMK-B
2030;Niagara Mohawk 3.60;NMK-C
2031;Navios Maritime Partners LP;NMM
2032;Nomura Holdings Inc ADR;NMR
2033;Nuveen Minnesota Municipal Inco;NMS
2034;Nuveen Massachusetts Premium Fund;NMT
2035;Nuveen Maryland Premium Fund;NMY
2036;Nuveen Muni High Income Opportunity;NMZ
2037;Navios Maritime Acquisition Corp;NNA
2038;Nuveen North Carolina Premium Fund;NNC
2039;Nelnet Inc;NNI
2040;National Retail Properties;NNN
2041;National Retail Properties Depo;NNN-E
2042;National Retail Properties Inc;NNN-F
2043;Nuveen New York Muni Value Fund;NNY
2044;North American Energy Partners;NOA
2045;Noah Holdings Ltd;NOAH
2046;Northrop Grumman Corp;NOC
2047;Nokia Corp;NOK
2048;Nuveen Missouri Premium Fund;NOM
2049;Nomad Foods Limited Ordinary Sh;NOMD
2050;National-Oilwell;NOV
2051;Servicenow Inc;NOW
2052;Neenah Paper;NP
2053;National Presto Industries;NPK
2054;Nuveen Pennsylvania Muni Value Fund;NPN
2055;Enpro Industries;NPO
2056;Neophotonics Corp;NPTN
2057;Nuveen Virginia Premium Fund;NPV
2058;Netqin Mobile Inc;NQ
2059;Nuveen Pennsylvania Investment;NQP
2060;Newpark Resources;NR
2061;Northstar Realty Europe Corp C;NRE
2062;NRG Energy;NRG
2063;Nuveen Insured New York Tax-Free;NRK
2064;Natural Resource Partners LP;NRP
2065;North European Oil Royality Trust;NRT
2066;New Residential Investment Corp;NRZ
2067;Nustar Energy LP;NS
2068;Nustar Energy LP Pref Share;NS-A
2069;Nustar Energy LP Cum Red Perp Pfd Ser B Fixed To;NS-B
2070;Nustar Energy LP Cum Red Perp Pfd Ser C;NS-C
2071;National Storage Affiliates Tru;NSA
2072;National Storage Affiliates Trust Pfd Cum Red BE;NSA-A
2073;Norfolk Southern Corp;NSC
2074;Nustar Gp Holdings Llc;NSH
2075;Nuveen Senior;NSL
2076;Nationstar Mortgage Holdngs I;NSM
2077;Insperity Inc;NSP
2078;Nustar Logistics LP;NSS
2079;Bank of Butterfield Ltd;NTB
2080;Nuveen Connecticut Premium Fund;NTC
2081;Tortoise MLP Fund;NTG
2082;Nam Tai Electronics;NTP
2083;Nutrien Ltd;NTR
2084;Nuveen Texas Quality;NTX
2085;Natuzzi S.P.A.;NTZ
2086;Nucor Corp;NUE
2087;Nuveen Michigan Quality;NUM
2088;Nuveen Ohio Quality;NUO
2089;Nu Skin Enterprises;NUS
2090;Nuveen Muni Value Fund;NUV
2091;Nuveen Muni Value Fund;NUW
2092;Nuveen Insured Divadv Fund;NVG
2093;Navigator Holdings;NVGS
2094;Novo Nordisk A/S;NVO
2095;NVR Inc;NVR
2096;Nevro Corp;NVRO
2097;Novartis Ag;NVS
2098;Invitae Corp;NVTA
2099;Northwestern Corp;NWE
2100;New Home Co Llc;NWHM
2101;Newell Rubbermaid Inc;NWL
2102;Northwest Natural Gas Company;NWN
2103;New York & Company;NWY
2104;Quanex Building Products Corp;NX
2105;Nuveen California Tax-Free Income;NXC
2106;Nuveen New Jersey Divadv Fund;NXJ
2107;Nuveen Insured New York Tax-Free;NXN
2108;Nuveen Tax Free Income Portfolio;NXP
2109;Nuveen Tax Free Income Portfolio II;NXQ
2110;Nuveen Tax Free Income Portfolio III;NXR
2111;Nexpoint Residential Trust Inc;NXRT
2112;New York Community Bancorp Inc;NYC-A
2113;New York Community Bancorp Inc;NYC-U
2114;New York Community Bancorp;NYCB
2115;NRG Yield Inc Class A;NYL.A
2116;NRG Yield Inc;NYLD
2117;New York REIT Inc;NYRT
2118;New York Times Company;NYT
2119;Nuveen New York Muni Value Fund 2;NYV
2120;Nuveen Divadv Fund 3;NZF
2121;Realty Income Corp;O
2122;Orbital Atk Inc;OA
2123;Oaktree Capital Group Llc;OAK
2124;Five Oaks Investment Corp 8.75;OAK-A
2125;Five Oaks Investment Corp;OAKS
2126;Oasis Petroleum Inc;OAS
2127;Obsidian Energy Ltd;OBE
2128;Owens Corning Inc;OC
2129;Oci Partners LP;OCIP
2130;Ocwen Financial Corp;OCN
2131;Oil-Dri Corporation of America;ODC
2132;Orion Engineered Carbons S.A R;OEC
2133;Corporate Office Properties;OFC
2134;Oriental Financial Group;OFG
2135;Oriental Fin Mips A;OFG-A
2136;Oriental Finl Pfd B;OFG-B
2137;Oriental Financial Group Inc;OFG-D
2138;Oge Energy Corp;OGE
2139;One Gas Inc;OGS
2140;Omega Healthcare Investors;OHI
2141;Owens-Illinois;OI
2142;Invesco Muni Income Trust;OIA
2143;Oi S.A.;OIB.C
2144;Oceaneering International;OII
2145;Oil States International;OIS
2146;Oneok Inc;OKE
2147;Olin Corp;OLN
2148;One Liberty Properties;OLP
2149;One Madison Group;OMA.U
2150;Om Asset Management Plc;OMAA
2151;One Madison Corporation Class A;OMAD
2152;Om Asset Management Ltd;OMAM
2153;Omnicom Group Inc;OMC
2154;Onemain Holdings Inc;OMF
2155;Owens & Minor;OMI
2156;Omnova Solutions Inc;OMN
2157;Oasis Midstream Partners LP;OMP
2158;On Deck Capital Inc;ONDK
2159;Ooma Inc;OOMA
