;Company;Symbol
1180;S&P Bank ETF SPDR;KBE
1181;S&P Capital Markets ETF SPDR;KCE
1182;Kranes E Fund China Comm Paper ETF;KCNY
1183;Kranes FTSE EM ETF;KEMP
1184;Kraneshares Emerging Markets Consumer Technology;KEMQ
1185;Kranes New China ETF;KFYP
1186;Kraneshares MSCI China Environment Index ETF;KGRN
1187;S&P Insurance ETF SPDR;KIE
1188;Kelso Technologies I;KIQ
1189;Exchange Listed Funds Trust Gav;KLDW
1190;Klondex Mines Ltd;KLDX
1191;All Cap Insider Sentiment Direxion;KNOW
1192;Innovation Shares Nextgen Protocol ETF;KOIN
1193;Coal ETF Vaneck;KOL
1194;Ultrashort Natural Gas Proshares;KOLD
1195;Advisorshares Kim Korea Equity ETF;KOR
1196;American Century Dvfd Corp Bond ETF;KORP
1197;Direxion South Korea Bull 3X;KORU
1198;S&P Regional Banking ETF SPDR;KRE
1199;IQ Australia Smallcap ETF;KROO
1200;Ishares Saudi Arabia Capped ETF;KSA
1201;Kraneshares MSCI All China Health Care Index ETF;KURE
1202;Kranes CSI China ETF;KWEB
1203;S&P Global Cons Staples Ishares;KXI
1204;Direxion S&P Biotech Bear 3X;LABD
1205;Direxion S&P Biotech Bull 3X;LABU
1206;Latin America Equity Fund;LAQ
1207;Etracs Mt Pay 2X Levd Wells Bdc ETN Series B;LBDC
1208;Latin America Bull 3X Direxion;LBJ
1209;Libbey Inc;LBY
1210;Ipath Lead Subindex TR ETN;LD
1211;Innovator Ibd ETF Leaders ETF;LDRS
1212;Pimco Low Duration ETF;LDUR
1213;Reality Divcon Leaders Dividend ETF;LEAD
1214;Lead Pure Beta ETN Ipath;LEDD
1215;Emrg Mkts Local Cur Bond Ishares;LEMB
1216;Centrus Energy Corp;LEU
1217;Level Brands Inc;LEVB
1218;Vaneck Vectors Ndr Cmg Long/Flat Allocation ETF;LFEQ
1219;LGL Group;LGL
1220;SSGA US Large Cap Low Vol Index SPDR;LGLV
1221;Liqtech International Inc;LIQT
1222;G-X Lithium ETF;LIT
1223;Lilis Energy Inc;LLEX
1224;Ishares 10 Year Investment Grade Corporate Bond;LLQD
1225;Etracs Mt Pay 2X MLP Ex-Energy ETN;LMLP
1226;Cheniere Energy;LNG
1227;Comstock Mining Inc;LODE
1228;Global X Iconic U.S. Brands ETF;LOGO
1229;Spark Networks Plc;LOV
1230;ACWI Low Carbon Target MSCI ETF SPDR;LOWC
1231;Iboxx $ Invest Grade Corp Bond Ishares;LQD
1232;Ishares Int-Rate Hedged Corp Bond;LQDH
1233;Etracs Mt Pay 2X MSCI US REIT Index ETN;LRET
1234;Ishares US Multifactor ETF;LRGF
1235;Natixis Loomis Sayles Short Duration Income ETF;LSST
1236;Livestock Pure Beta Ipath ETN;LSTK
1237;Velocity VIX Variable Long Short;LSVX
1238;Ultra Telecommunications Proshares;LTL
1239;15+ Year US TIPS Index ETF Pimco;LTPZ
1240;Ladenburg Thalmann Financial Inc;LTS
1241;Ladenburg Thalmann Financial Se;LTS-A
1242;Ladenburg Thalmann Financial Services Inc 6.50%;LTSL
1243;Elkhorn Lunt Low Vol/High Beta Tactical ETF;LVHB
1244;Legg EM Low Vol Hi Div ETF;LVHE
1245;Legg Intl Low Vol High Div ETF;LVHI
1246;Multifactor Low Volatility International Equity;LVIN
1247;S&P Global Divd Opps Guggenheim;LVL
1248;Multifactor Low Volatility US Equity ETF;LVUS
1249;Eaton Vance Massachusetts Muni Bond;MAB
1250;MAG Silver Corp;MAG
1251;Point Bridge Gop Stock Tracker ETF;MAGA
1252;Ishares Materials Multifactor;MATF
1253;Meidell Tactical Advantage ETF;MATH
1254;Mortgage Backed Bond ETF SPDR;MBG
1255;Contango Oil & Gas Company;MCF
1256;IQ Hedge Macro Tracker ETF;MCRO
1257;S&P Midcap 400 SPDR;MDY
1258;S&P Midcap Growth ETF SPDR;MDYG
1259;S&P Midcap Value ETF SPDR;MDYV
1260;Ishares Short Maturity Municipal ETF;MEAR
1261;Direxion Daily MSCI Mexico Bull 3X Shares;MEXX
1262;Pimco RAFI Dynamic Multi-Factor Internation;MFDX
1263;Pimco RAFI Dynamic Multi-Factor Emerging Ma;MFEM
1264;Ipath Long Enhanced MSCI EAFE Index ETN;MFLA
1265;Pimco RAFI Dynamic Multi-Factor U.S. Equity;MFUS
1266;Megacap 300 Index ETF Vanguard;MGC
1267;Megacap 300 Growth Index ETF Vanguard;MGK
1268;Megacap 300 Value Index ETF Vanguard;MGV
1269;Massachusetts Health and Education Tax-Exempt TR;MHE
1270;Mastech Holdings Inc;MHH
1271;Micron Solutions Inc;MICR
1272;Direxion Mid Cap Bull 3X;MIDU
1273;Midcap Bear 3X Direxion;MIDZ
1274;Advisorshares Newfleet Multi-Se;MINC
1275;Enhanced Short-Maturity Strgy ETF Pimco;MINT
1276;Eaton Vance Michigan Muni Bond Fund;MIW
1277;Etfmg Alternative Harvest ETF;MJ
1278;Majesco;MJCO
1279;Long Municipal Index ETF Vaneck;MLN
1280;G-X MLP ETF;MLPA
1281;Etracs Alerian MLP Infrastruc ETN;MLPB
1282;C-Tracks MLP Miller/Howard Perf Fundamental;MLPC
1283;C-Tracks MLP Miller/Howard Fundamental Series B;MLPE
1284;Alerian Natural Gas MLP ETN UBS E-Tracs;MLPG
1285;Alerian MLP Infrastrctr ETN UBS E-Tracs;MLPI
1286;CS S&P MLP Index ETN;MLPO
1287;Etracs Mt 2X Alerian MLP Infra ETN Series B;MLPQ
1288;Alerian MLP Short Infr ETN UBS E-Tracs;MLPS
1289;G-X MLP & Energy Infrasture ETF;MLPX
1290;Cushing MLP Hi Income ETN Morgan Stanley;MLPY
1291;Etracs Mt 2X S&P MLP ETN Series B;MLPZ
1292;Ishares 5-10 Year Investment Grade Corporate Bon;MLQD
1293;Milestone Scientific;MLSS
1294;CS X-Links Multi-Asset High Income ETN;MLTI
1295;IQ Mackay Shields Municipal Insured ETF ETF;MMIN
1296;S&P 1500 Momentum Tilt ETF SPDR;MMTM
1297;Eaton Vance Massachusetts Muni Income Trust;MMV
1298;IQ Merger Arbitrage ETF;MNA
1299;Mcclatchy Company;MNI
1300;Wide Moat Vaneck ETF;MOAT
1301;Command Security Corp;MOC
1302;US Momentum Mkt Neutral ETF Quantshares;MOM
1303;Agribusiness ETF Vaneck;MOO
1304;Etracs Mt Pay 2X Mortgage REIT ETN;MORL
1305;Mortgage REIT Vaneck ETF;MORT
1306;Morningstar Intl Moat Vaneck ETF;MOTI
1307;Merger ETF Proshares;MRGR
1308;Etracs Mt Pay 2X Mortgage REIT ETN Series B;MRRL
1309;Emerson Radio Corp;MSN
1310;Matinas Biopharma Hl;MTNB
1311;USA Momentum Factor Ishares ETF;MTUM
1312;S&P National Amt-Free Muni Bd Ishares;MUB
1313;Interm Muni Bond Strgy ETF Pimco;MUNI
1314;Munivest Fund;MVF
1315;Natixis Seeyond Intl Min Vol ETF;MVIN
1316;Ultra Midcap 400 Proshares;MVV
1317;Mexco Energy Corp;MXC
1318;Nationwide Max Diverse U.S. Core Equity ETF;MXDU
1319;S&P Global Materials Ishares;MXI
1320;Myomo Inc;MYO
1321;Midcap 400 Short Proshares;MYY
1322;Muniyield Arizona Fund;MZA
1323;Ultrashort Midcap400 Proshares;MZZ
1324;Direxion Homebuild & Suppliers Bull 3X;NAIL
1325;Northern Dynasty Minerals;NAK
1326;S&P North American Natural SPDR;NANR
1327;Navidea Biopharmaceuticals Inc;NAVB
1328;Neuberger Berman Intermediate Fund Inc;NBH
1329;Neuberger Berman New York Intermediate Fund Inc;NBO
1330;Neuberger Berman California Intermediate Fund In;NBW
1331;Novabay Pharmaceuticals;NBY
1332;Maturity Bond Short Ishares;NEAR
1333;New England Realty Associates Limited Partnershi;NEN
1334;Nuverra Environmental Solutions;NES
1335;Virtus Multi-Sector Uncstd Bond;NFLT
1336;Insider Sentiment Guggenheim;NFO
1337;Flexshares Global Broad Infr Fund;NFRA
1338;Novagold Resources Inc;NG
1339;New Gold Inc;NGD
1340;G-X Nigeria Index ETF;NGE
1341;National Healthcare Corp;NHC
1342;Neuberger Berman High Yield Strategies;NHS
1343;DJ-UBS Cocoa TR Sub-Idx ETN Ipath;NIB
1344;Nickel Pure Beta ETN Ipath;NINI
1345;Uranium+Nuclear Energy Vaneck ETF;NLR
1346;Neuberger Berman MLP Income Fun;NML
1347;Nanoviricides Inc;NNVC
1348;S&P 500 Aristocrats Proshares;NOBL
1349;Northern Oil and Gas;NOG
1350;G-X Norway ETF;NORW
1351;Neuberger Berman Real Estate Securities;NRO
1352;Inspiremd Inc Warrant;NSP.W
1353;Inspiremd Inc Series B Warrants;NSP.X
1354;Inspiremd Inc;NSPR
1355;Nevsun Resources Ltd;NSU
1356;Network-1 Sec Solu;NTIP
1357;Ntn Buzztime;NTN
1358;Nushares US Aggregate Bond ETF;NUAG
1359;Nushares ESG U.S. Aggregate Bond ETF;NUBD
1360;Nushares ESG Intl Developed Markets Equity ETF;NUDM
1361;Nushares ESG Emerging Markets Equity ETF;NUEM
1362;Gold Miners Bull 3X Direxion ETF;NUGT
1363;Nushares ESG Largecap Growth ETF;NULG
1364;Nushares ESG Largecap Value ETF;NULV
1365;Nushares ESG Midcap Growth ETF;NUMG
1366;Nushares ESG Midcap Value ETF;NUMV
1367;Nushares Short-Term REIT ETF;NURE
1368;1-5 Year U.S. Aggregate Nushares;NUSA
1369;Nushares ESG Smallcap ETF;NUSC
1370;Nexgen Energy Ltd;NXE
1371;S&P NY Municipal Bond Ishares;NYF
1372;Eaton Vance New York Muni Bond Fund II;NYH
1373;O's Asia Pacific Qlty Divd ETF;OASI
1374;Kraneshares MSCI One Belt One Road Index ETF;OBOR
1375;ETF Series Solutions Trust ETF;OCIO
1376;Oncocyte Corp;OCX
1377;S&P 100 Ishares;OEF
1378;O's Europe Qlty Divd ETF;OEUR
1379;Guggenheim ETF Trust ETF;OEW
1380;Empire State Realty Op LP Se;OGCP
1381;Oragenics Inc;OGEN
1382;Oil Services Vaneck ETF;OIH
1383;CS X-Links WTI Crude Oil Index ETN;OIIL
1384;S&P GSCI Crude Oil TR ETN Ipath;OIL
1385;S&P GSCI Crude Oil TR Ipath B ETN;OILB
1386;Ultrapro Short Crude Oil Proshares;OILD
1387;Crude Oil Strategy Proshares;OILK
1388;Ultrapro Crude Oil Proshares;OILU
1389;Etracs S&P GSCI Crude Oil TR ETN;OILX
1390;Crude Oil Pure Beta ETN Ipath;OLEM
1391;DB Crude Oil ETN Powershares;OLO
1392;Oppenheimer Rus 1000 Dynamic Multifactor ETF;OMFL
1393;Oppenheimer Rus 2000 Dynamic Multifactor ETF;OMFS
1394;Oppenheimer Rus 1000 Momentum Factor ETF;OMOM
1395;Russell 1000 Momentum Focus ETF SPDR;ONEO
1396;Russell 1000 Low Vol ETF SPDR;ONEV
1397;Russell 1000 Yield Focus ETF SPDR;ONEY
1398;Energy Pure Beta ETN Ipath;ONG
1399;Orient Paper;ONP
1400;O's Russell Intl Qlty Divd ETF;ONTL
1401;Oppenheimer Rus 1000 Quality Factor ETF;OQAL
1402;Owens Realty Mortgage Inc;ORM
1403;Oppenheimer Rus 1000 Size Factor ETF;OSIZ
1404;Gold Shares Vaneck;OUNZ
1405;O's U.S. Qlty Divd ETF;OUSA
1406;O's Russell Smallcap Qlty Divd ETF;OUSM
1407;Guggenheim US Largecap Optimized ETF;OVLC
1408;Oppenheimer Rus 1000 Value Factor ETF;OVLU
1409;Oppenheimer Rus 1000 Low Volatility Factor ETF;OVOL
1410;Oppenheimer Rus 1000 Yield Factor ETF;OYLD
1411;FTSE RAFI Asia Pacific Ex-Jp Powershares;PAF
1412;G-X MSCI Pakistan ETF;PAK
1413;Physical Palladium;PALL
1414;G-X US Infr Development ETF;PAVE
1415;Global Clean Energy Powershares;PBD
1416;PS FTSE Developed Ex-North America Portfolio;PBDM
1417;Dynamic Biotech & Genome Powershares;PBE
1418;PS FTSE Emerging Markets Portfolio;PBEE
1419;Dynamic Food & Beverage Powershares;PBJ
1420;Powershares Exchange-Traded Fund Trust II;PBND
1421;S&P 500 Buywrite Powershares;PBP
1422;Dynamic Media Powershares;PBS
1423;PS MSCI USA Small Cap Portfolio;PBSM
1424;PS 0-5 Yr US TIPS Portfolio;PBTP
1425;PS MSCI USA Portfolio;PBUS
1426;Wilderhill Clean Energy Powershares;PBW
1427;CEF Income Composite Powershares;PCEF
1428;Pacific Gas El 6.00;PCG-A
1429;Pacific Gas El 5.50;PCG-B
1430;Pacific Gas El 5.00;PCG-C
1431;Pacific Gas El 5.00;PCG-D
1432;Pacific Gas El 5.00;PCG-E
1433;Pacific Gas El 4.80;PCG-G
1434;Pacific Gas El 4.50;PCG-H
1435;Pacific Gas El 4.36;PCG-I
1436;Emrg Mkts Sovereign Debt Powershares;PCY
1437;FTSE RAFI Dev Mkts Ex-US S/M Powershares;PDN
1438;Pedevco Corp;PED
1439;Dynamic Leisure & Entertain Powershares;PEJ
1440;China ETF Vaneck;PEK
1441;Global Listed Private Proshares;PEX
1442;Global X U.S. Preferred ETF;PFFD
1443;Infracap REIT Preferred ETF;PFFR
1444;Fundamental Inv Gr Corp Bond Powershares;PFIG
1445;Pfenex Inc;PFNX
1446;Preferred Securities Vaneck ETF;PFXF
1447;G-X FTSE Portugal 20 ETF;PGAL
1448;Asian & Gulf Currency Reval ETN Ipath;PGD
1449;Financial Preferred Powershares;PGF
1450;Global Short Term Hi Yld PS;PGHY
1451;DJ-UBS Platinum TR Sub-Idx ETN Ipath;PGM
1452;Platinum Subindex Total Return ETN;PGMB
1453;Preferred Portfolio Powershares;PGX
1454;Fundamental High Yld Corp Bond Powershares;PHB
1455;S&P 500 Downside Hedged PS;PHDG
1456;Sprott Physical Gold Trust;PHYS
1457;Intl Corporate Bond Powershares;PICB
1458;Global Sel Metals & Mining Prd MSCI Ishares;PICK
1459;Direxion Daily Pharmaceutical & Medical Bull 3X;PILL
1460;India Powershares;PIN
1461;Dynamic Pharmaceuticals Powershares;PJP
1462;Dynamic Building & Construct Powershares;PKB
1463;Platinum Group Metals Ltd;PLG
1464;Polymet Mining;PLM
1465;Poland Vaneck ETF;PLND
1466;Graniteshares Platinum Shares ETF;PLTM
1467;Protalix Biotherapeutics;PLX
1468;Plymouth Industrial REIT Inc Cum Red Pfd Ser A;PLY-A
1469;Plymouth Industrial REIT Inc;PLYM
1470;Dynamic Retail Powershares;PMR
1471;Aerospace & Defense Powershares;PPA
1472;Portfolio Developed Markets ETF;PPDM
1473;Portfolio Emerging Markets ETF;PPEM
1474;Portfolio S&P 500 ETF;PPLC
1475;Cushing 30 MLP Index Etns Due June 15 2037;PPLN
1476;Physical Platinum;PPLT
1477;Portfolio S&P Mid Cap ETF;PPMC
1478;Portfolio S&P Small Cap;PPSC
1479;Portfolio Total Bond Markets ETF;PPTB
1480;Pre-Refunded Muni ETF Vaneck;PRB
1481;Principal Spectrum Preferred Securities Active E;PREF
1482;FTSE RAFI US 1000 Powershares;PRF
1483;Insightshares Lgbt Employment Equality ETF;PRID
1484;Park National Corp;PRK
1485;Heitman Global Prime Real Estate ETF FT;PRME
1486;3D Printing ETF;PRNT
1487;Dynamic Semiconductors Powershares;PSI
1488;Dynamic Software Powershares;PSJ
1489;Wells Fargo Preferred Stock SPDR;PSK
1490;Sprott Physical Silver Trust ETV;PSLV
1491;Balanced Multi-Asset Allocation PS;PSMB
1492;Conservative Multi-Asset Allocation PS;PSMC
1493;Growth Multi-Asset Allocation Portfolio PS;PSMG
1494;Moderately Conservative Multi-Asset PS;PSMM
1495;Global Listed Private Eq Powershares;PSP
1496;QQQ Short Proshares;PSQ
1497;Active US Real Estate Powershares;PSR
1498;Ultrashort 7-10 Year Treasury Proshares;PST
1499;Pacer Trendpilot European Index ETF;PTEU
1500;Pacer Trendpilot 750 ETF;PTLC
1501;Long Platinum TR ETN UBS E-Tracs;PTM
1502;Pacer Trendpilot 450 ETF;PTMC
1503;Palatin Technologies;PTN
1504;Pacer Trendpilot 100 ETF;PTNQ
1505;Wisdomtree CBOE S&P 500 Put Write;PUTW
1506;Wilderhill Progressive Energy Powershares;PUW
1507;Vrdo Tax-Free Weekly Powershares;PVI
1508;Pittsburgh & West Virginia Railroad;PW
1509;Power REIT 7.75% Series A Cumul;PW-A
1510;Dynamic Largecap Growth Powershares;PWB
1511;Dynamic Market Powershares;PWC
1512;Pacer Trendpilot;PWS
1513;Dynamic Largecap Value Powershares;PWV
1514;Insured Cali Muni Bond Powershares;PWZ
1515;Dynamic Energy Explor & Prod Powershares;PXE
1516;FTSE RAFI Dev Mkts Ex-US Powershares;PXF
1517;FTSE RAFI Emrg Mkts Powershares;PXH
1518;Dynamic Oil & Gas Services Powershares;PXJ
1519;Fundamental Pure Large Grow Powershares;PXLG
1520;Fundamental Pure Large Value Powershares;PXLV
1521;Fundamental Pure Mid Growth Powershares;PXMG
1522;Fundamental Pure Mid Value Powershares;PXMV
1523;Dynamic Networking Powershares;PXQ
1524;Emrg Mkts Infrastructure Powershares;PXR
1525;Fundamental Pure Small Grow Powershares;PXSG
1526;Fundamental Pure Small Value Powershares;PXSV
1527;Insured National Muni Bond Powershares;PZA
1528;Cleantech Powershares;PZD
1529;Paramount Gold and Silver;PZG
1530;Zacks Micro Cap Powershares;PZI
1531;Insured NY Muni Bond Powershares;PZT
1532;IQ Hedge Multi-Strategy Tracker ETF;QAI
1533;Canada Quality Mix Ishares ETF;QCAN
1534;Flexshares Quality Div Def Fund;QDEF
1535;Germany Quality Mix Ishares ETF;QDEU
1536;Flexshares Quality Div Fund;QDF
1537;Flexshares Quality Div Dyn Fund;QDYN
1538;IQ Hedge Event-Driven Tracker ETF;QED
1539;EAFE Qlty Mix MSCI ETF SPDR;QEFA
1540;EM Strategicfactors MSCI ETF SPDR;QEMM
1541;UK Quality Mix Ishares ETF;QGBR
1542;IQ Leaders Gtaa Tracker ETF;QGTA
1543;Ultrashort QQQ Proshares;QID
1544;Japan Quality Mix Ishares ETF;QJPN
1545;Ultra QQQ Proshares;QLD
1546;IQ Hedge Long Short Tracker ETF;QLS
1547;AAA - A Rated Corporate Bond Ishares;QLTA
1548;IQ Hedge Market Neutral Tracker ETF;QMN
1549;Quantitative Momentum ETF;QMOM
1550;Nasdaq 100 EW Index Direxion;QQQE
1551;Wisdomtree U.S. Quality Shareholder Yield Fund;QSY
1552;USA Quality Factor Ishares ETF;QUAL
1553;USA Qlty Mix MSCI ETF SPDR;QUS
1554;US Quantitative Valueshares ETF;QVAL
1555;Arrow Qvm Equity Factor ETF;QVM
1556;World Qlty Mix MSCI ETF SPDR;QWLD
1557;Quantx Risk Managed Growth ETF ETF;QXGG
1558;Quantx Risk Managed Multi-Asset Income ETF;QXMI
1559;Quantx Risk Managed Real Return ETF;QXRR
1560;Quantx Risk Managed Multi-Asset Total Return ETF;QXTR
1561;RAFI Long/Short Proshares;RALS
1562;Flexshares Ready Access Variable Income;RAVI
1563;Nationwide Risk-Based International Equity ETF;RBIN
1564;Nationwide Risk-Based U.S. Equity ETF;RBUS
1565;S&P 500 Cons Disc EW Guggenheim;RCD
1566;Renaissance Capital Growth & Income Fund III;RCG
1567;Elkhorn Fundamental Commodity Strategy ETF;RCOM
1568;Ultra Dividend Revenue ETF Oppenheimer;RDIV
1569;Reeds Inc;REED
1570;Oppenheimer Revenue Weighted ETF Trust ETF;REEM
1571;Ishares Global REIT ETF;REET
1572;Oppenheimer International Revenue ETF;REFA
1573;S&P Midcap 400 Divd Proshares;REGL
1574;Ring Energy Inc;REI
1575;Real Estate Short Proshares;REK
1576;FTSE Nareit Mort Plus Cp Idx Ishares;REM
1577;X-Links Mthy Pay 2X Leveraged Mortgage REIT;REML
1578;Rare Earth/Strategic Metals Vaneck ETF;REMX
1579;Retail Bull 3X Direxion;RETL
1580;Ultrashort Technology Proshares;REW
1581;Ishares Residential Real Estate ETF;REZ
1582;Riverfront Core Income Fund ETF;RFCI
1583;Riverfront US Dividend Adv ETF;RFDA
1584;Riverfront US Flex-Cap ETF;RFFC
1585;S&P Midcap 400 Pure Growth Guggenheim;RFG
1586;Riverfront Unconstrained Income ETF;RFUN
1587;S&P Midcap 400 Pure Value Guggenheim;RFV
1588;S&P 500 Industrial EW Guggenheim;RGI
1589;Oppenheimer Global Revenue ETF;RGLB
1590;Regional Health Properties;RHE
1591;Regional Health Properties 10.875% Series A;RHE-A
1592;S&P 500 Cons Staples EW Guggenheim;RHS
1593;Rmr Real Estate Income Fund;RIF
1594;Riverfront Strategic Income Fund ETF;RIGS
1595;30 Year Tips/Tsy Spread Proshares;RINF
1596;Sit Rising Rate ETF;RISE
1597;Rogers Agriculture ETN Elements;RJA
1598;Rogers Commodity ETN Elements;RJI
1599;Rogers Energy ETN Elements;RJN
1600;Rogers Metal ETN Elements;RJZ
1601;Radiant Logistics Inc 9.75% S;RLG-A
1602;Radiant Logistics;RLGT
1603;SSGA Multi-Asset Real Return ETF SPDR;RLY
1604;Rexahn Pharmaceuticals;RNN
1605;Lattice EM Strategy ETF;ROAM
1606;Lattice Developed Markets Ex-US ETF;RODM
1607;Lattice Global Smallcap Strategy ETF;ROGS
1608;Long Extd Russell 1000 TR ETN Ipath;ROLA
1609;Ultra Technology Proshares;ROM
1610;IQ US Real Estate Smallcap ETF;ROOF
1611;Lattice Real Estate Strategy ETF;RORE
1612;Lattice US Equity Strategy ETF;ROUS
1613;Castle Brands;ROX
1614;S&P 500 Pure Growth Guggenheim;RPG
1615;Wisdomtree CBOE Russell 2000 Putwrite Strategy F;RPUT
1616;S&P 500 Pure Value Guggenheim;RPV
1617;S&P 500 EW Guggenheim;RSP
1618;Russia Vaneck ETF;RSX
1619;Russia Smallcap Vaneck ETF;RSXJ
1620;Retail ETF Vaneck;RTH
1621;Ipath Long Extended Russell 2000 TR;RTLA
1622;S&P 500 Materials EW Guggenheim;RTM
1623;Russia Bull 3X Direxion;RUSL
1624;Russia Bear 3X Direxion;RUSS
1625;Db-Xt Municipal Infrastructure ETF;RVNU
1626;Retractable Technologies;RVP
1627;Reverse Cap Weighted US Large Cap ETF;RVRS
1628;Relm Wireless Corp;RWC
1629;Smallcap Revenue ETF Oppenheimer;RWJ
1630;Midcap Revenue ETF Oppenheimer;RWK
1631;Largecap Revenue ETF Oppenheimer;RWL
1632;Russell 2000 Short Proshares;RWM
1633;DJ Global Real Estate ETF SPDR;RWO
1634;DJ REIT ETF SPDR;RWR
1635;Financial Sector Revenue ETF Oppenheimer;RWW
1636;DJ Intl Real Estate ETF SPDR;RWX
1637;Ultrashort Health Care Proshares;RXD
1638;S&P Global Cons Disc Ishares;RXI
1639;Ultra Health Care Proshares;RXL
1640;S&P 500 Energy Equal Weight Guggenheim;RYE
1641;S&P 500 Financials EW Guggenheim;RYF
1642;S&P 500 Healthcare EW Guggenheim;RYH
1643;Rj Sb-1 Equity Guggenheim ETF;RYJ
1644;S&P 500 Technology EW Guggenheim;RYT
1645;S&P 500 Utilities EW Guggenheim;RYU
1646;S&P Smallcap 600 Pure Growth Guggenheim;RZG
1647;S&P Smallcap 600 Pure Value Guggenheim;RZV
1648;Ultra Smallcap 600 Proshares;SAA
1649;Sachem Capital Corp;SACH
1650;Total Bond Market Bear -1X Direxion;SAGG
1651;Sandstorm Gold Ltd;SAND
1652;Smallcap 600 Short Proshares;SBB
1653;Alps Medical Breakthroughs ETF;SBIO
1654;Basic Materials Short Proshares;SBM
1655;Ipath Pure Beta Broad Commodity;SBV
1656;Advisorshares Cornerstone Small;SCAP
1657;Ultrashort Consumer Services Proshares;SCC
1658;South CA Edis 408 Pf;SCE-B
1659;South CA Edis 424 Pf;SCE-C
1660;South CA Edis 431 Pf;SCE-D
1661;South CA Edis 478 Pf;SCE-E
1662;Schwab US Smallcap ETF;SCHA
1663;Schwab US Broad Market ETF;SCHB
1664;Schwab Intl Smallcap ETF;SCHC
1665;Schwab US Dividend Equity ETF;SCHD
1666;Schwab EM Mkts Equity ETF;SCHE
1667;Schwab Intl Equity ETF;SCHF
1668;Schwab US Largecap Growth ETF;SCHG
1669;Schwab US REIT ETF;SCHH
1670;Schwab 1000 Index ETF;SCHK
1671;Schwab US Midcap ETF;SCHM
1672;Schwab Short-Term US Trsy ETF;SCHO
1673;Schwab US TIPS ETF;SCHP
1674;Schwab Interm-Term US Treasury;SCHR
1675;Schwab US Largecap Value ETF;SCHV
1676;Schwab US Largecap ETF;SCHX
1677;Schwab US Aggregate Bond ETF;SCHZ
1678;G-X Scientific Beta Europe ETF;SCID
1679;India Smallcap ETF Vaneck;SCIF
1680;G-X Scientific Beta Japan ETF;SCIJ
1681;India Smallcap Egshares;SCIN
1682;G-X Scientific Beta US ETF;SCIU
1683;G-X Scientific Beta Asia Ex-Jpn ETF;SCIX
1684;Japan Smallcap MSCI Ishares;SCJ
1685;Ultrashort DJ-UBS Crude Oil Proshares;SCO
1686;G-X JPM US Sector Rotator ETF;SCTO
1687;Ultrashort Smallcap 600 Proshares;SDD
1688;G-X Super Dividend EM ETF;SDEM
1689;G-X Superdividend ETF;SDIV
1690;Alps Sector Dividend Dogs ETF;SDOG
1691;Ultrapro Short DOW 30 Proshares;SDOW
1692;Ultrashort Utilities Proshares;SDP
1693;Superior Drilling Products Inc;SDPI
1694;Ultrashort S&P 500 Proshares;SDS
1695;S&P Dividend SPDR;SDY
1696;Etracs Mt Pay 2X S&P Div ETN;SDYL
1697;Shipping Guggenheim ETF;SEA
1698;Seaboard Corp;SEB
1699;Northern Lights IV Main Sector Rotation ETF;SECT
1700;Financials Short Proshares;SEF
1701;Senseonics Holdings;SENS
1702;Wisdomtree Short-Term Hi Yld Corp Bond Fundament;SFHY
1703;Wisdomtree Short-Term Corp Bond Fundamental;SFIG
1704;Long Extd S&P 500 TR ETN Ipath;SFLA
1705;Saga Communications;SGA
1706;Sugar Pure Beta ETN Ipath;SGAR
1707;Southwest Georgia Financial Corp;SGB
1708;Alps ETF Trust Sprott Junior Gold;SGDJ
1709;Sprott Gold Miners ETF;SGDM
1710;DJ-UBS Sugar TR Sub-Idx ETN Ipath;SGG
1711;Ipatha Sugar Series B Bloomberg Subindex Total R;SGGB
1712;Physical Swiss Gold;SGOL
1713;Stone Energy Corp;SGY.W
1714;S&P 500 Short Proshares;SH
1715;Wisdomtree Yield Enhanced U.S. Short-Term Aggreg;SHAG
1716;SSGA Gender Diversity ETF SPDR;SHE
1717;Short-Term Muni Bond ETF SPDR;SHM
1718;Direxion Silver Miners Bull 2X;SHNY
1719;Short High-Yield Vaneck ETF;SHYD
1720;0-5 Year Hi Yld Core Ishares;SHYG
1721;Xtrackers Short Duration High Yield Bond ETF;SHYL
1722;Sifco Industries;SIF
1723;Ultrashort Industrials Proshares;SIJ
1724;G-X Silver Miners ETF;SIL
1725;Purefunds ISE Junior Silver ETF;SILJ
1726;Grupo Simec S.A. De C.V.;SIM
1727;Physical Silver;SIVR
1728;US Size Mkt Neutral ETF Quantshares;SIZ
1729;USA Size Factor Ishares ETF;SIZE
1730;High Yld Short Proshares;SJB
1731;ST High Yield Bond ETF SPDR;SJNK
1732;Ultrashort Financials Proshares;SKF
1733;Skyline Corp;SKY
1734;Silver Trust Ishares;SLV
1735;Global Silver Miners MSCI Ishares;SLVP
1736;Steel Vaneck ETF;SLX
1737;S&P Smallcap 600 SPDR;SLY
1738;S&P Smallcap Growth ETF SPDR;SLYG
1739;S&P Smallcap Value ETF SPDR;SLYV
1740;Municipal Short Vaneck ETF;SMB
1741;Ultrapro Short Midcap 400 Proshares;SMDD
1742;Russell 2000 Divd Proshares;SMDV
1743;Euro Stoxx Smallcap ETF SPDR;SMEZ
1744;Semiconductor Vaneck ETF;SMH
1745;Etracs Mt Pay 2X US Smallcap Hi Div ETN;SMHD
1746;India Smallcap MSCI Ishares;SMIN
